"","qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","id_rank","top_perc","diff","taxonomic_level","taxon"
"817","ASV_1413","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.824,1,98.824,0,"genus","Hexagrammos"
"818","ASV_1413","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.824,1,98.824,0,"genus","Hexagrammos"
"819","ASV_1463","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.824,1,98.824,0,"genus","Hexagrammos"
"820","ASV_1463","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.824,1,98.824,0,"genus","Hexagrammos"
"821","ASV_1463","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.824,1,98.824,0,"genus","Hexagrammos"
"822","ASV_1499","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,1,98.235,0,"genus","Salvelinus"
"823","ASV_1499","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,1,98.235,0,"genus","Salvelinus"
"824","ASV_1534","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,1,99.412,0,"genus","Salvelinus"
"825","ASV_1534","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,1,99.412,0,"genus","Salvelinus"
"826","ASV_0001","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Gadus chalcogrammus"
"827","ASV_0006","Boreogadus saida",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Boreogadus saida"
"828","ASV_0007","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Gadus chalcogrammus"
"829","ASV_0009","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Gadus chalcogrammus"
"830","ASV_0012","Eleginus gracilis",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Eleginus gracilis"
"831","ASV_0032","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"832","ASV_0041","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"833","ASV_0045","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"834","ASV_0051","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"835","ASV_0067","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Gadus chalcogrammus"
"836","ASV_0069","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"837","ASV_0070","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Gadus chalcogrammus"
"838","ASV_0072","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Gadus chalcogrammus"
"839","ASV_0073","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"840","ASV_0074","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Gadus macrocephalus"
"841","ASV_0075","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"842","ASV_0076","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"843","ASV_0080","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"844","ASV_0084","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Gadus macrocephalus"
"845","ASV_0091","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"846","ASV_0097","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"847","ASV_0102","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"848","ASV_0114","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"849","ASV_0116","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"850","ASV_0118","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"851","ASV_0121","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"852","ASV_0126","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"853","ASV_0133","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"854","ASV_0135","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"855","ASV_0141","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"856","ASV_0158","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"857","ASV_0164","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"858","ASV_0168","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"859","ASV_0169","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"860","ASV_0172","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"861","ASV_0173","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Gadus macrocephalus"
"862","ASV_0177","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"863","ASV_0179","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"864","ASV_0180","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"865","ASV_0182","Boreogadus saida",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Boreogadus saida"
"866","ASV_0187","Boreogadus saida",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Boreogadus saida"
"867","ASV_0192","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"868","ASV_0198","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"869","ASV_0215","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"870","ASV_0219","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"871","ASV_0223","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"872","ASV_0225","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"873","ASV_0226","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"874","ASV_0231","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"875","ASV_0233","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"876","ASV_0236","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"877","ASV_0246","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"878","ASV_0257","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"879","ASV_0260","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"880","ASV_0268","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"881","ASV_0269","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"882","ASV_0279","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"883","ASV_0283","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"884","ASV_0287","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"885","ASV_0289","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"886","ASV_0295","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"887","ASV_0297","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Gadus chalcogrammus"
"888","ASV_0301","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"889","ASV_0306","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"890","ASV_0308","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"891","ASV_0311","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"892","ASV_0316","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"893","ASV_0327","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"894","ASV_0336","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"895","ASV_0337","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"896","ASV_0338","Arctogadus glacialis",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Arctogadus glacialis"
"897","ASV_0344","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"898","ASV_0347","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"899","ASV_0348","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"900","ASV_0353","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"901","ASV_0361","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"902","ASV_0362","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"903","ASV_0367","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"904","ASV_0371","Eleginus gracilis",NA,NA,NA,NA,NA,NA,98.837,1,98.837,0,"species","Eleginus gracilis"
"905","ASV_0379","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"906","ASV_0383","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"907","ASV_0385","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"908","ASV_0391","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"909","ASV_0394","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"910","ASV_0396","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"911","ASV_0397","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"912","ASV_0399","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"913","ASV_0423","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"914","ASV_0435","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"915","ASV_0443","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"916","ASV_0444","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"917","ASV_0449","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"918","ASV_0450","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"919","ASV_0452","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"920","ASV_0454","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus macrocephalus"
"921","ASV_0456","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"922","ASV_0459","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"923","ASV_0460","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"924","ASV_0466","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"925","ASV_0467","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"926","ASV_0468","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"927","ASV_0477","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"928","ASV_0478","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"929","ASV_0487","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"930","ASV_0496","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"931","ASV_0499","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"932","ASV_0504","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"933","ASV_0520","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"934","ASV_0521","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"935","ASV_0522","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"936","ASV_0524","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"937","ASV_0526","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"938","ASV_0534","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"939","ASV_0535","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"940","ASV_0537","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"941","ASV_0541","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"942","ASV_0542","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"943","ASV_0544","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"944","ASV_0551","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"945","ASV_0554","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"946","ASV_0558","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"947","ASV_0559","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"948","ASV_0562","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"949","ASV_0565","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"950","ASV_0567","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"951","ASV_0570","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"952","ASV_0573","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"953","ASV_0574","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"954","ASV_0577","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"955","ASV_0590","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"956","ASV_0595","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"957","ASV_0600","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"958","ASV_0601","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"959","ASV_0606","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"960","ASV_0616","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"961","ASV_0621","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"962","ASV_0629","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"963","ASV_0633","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"964","ASV_0640","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"965","ASV_0649","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"966","ASV_0652","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"967","ASV_0657","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"968","ASV_0658","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"969","ASV_0664","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"970","ASV_0665","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"971","ASV_0667","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"972","ASV_0669","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"973","ASV_0675","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"974","ASV_0686","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"975","ASV_0695","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"976","ASV_0698","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"977","ASV_0700","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"978","ASV_0703","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"979","ASV_0705","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"980","ASV_0708","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"981","ASV_0712","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"982","ASV_0716","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"983","ASV_0719","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"984","ASV_0720","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"985","ASV_0722","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"986","ASV_0725","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"987","ASV_0726","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"988","ASV_0730","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"989","ASV_0734","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"990","ASV_0744","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"991","ASV_0750","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"992","ASV_0763","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"993","ASV_0765","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"994","ASV_0769","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"995","ASV_0774","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"996","ASV_0775","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
